,id,created_at,text
43,1065325824885301249,2018-11-21 19:27:24,@sparkiestgerm and i hope you get exactly what you wish for i understand the concerns about it being misused but i https://t.co/tke6exwwxp'
44,1065325119290175488,2018-11-21 19:24:35,@thecancercoward yep it's on iplayer definitely it's an hour but very very good and worth watching we need to be https://t.co/skihubjwtp
45,1065255839634784256,2018-11-21 14:49:18,@caron_1_1 i guessing chemo isn't really helping the shit sandwich go down either much much love xf0 x9f x92 x95
46,1065251603375108096,2018-11-21 14:32:28,rt @derek_dupreez london twitter i'm keen to get involved in volunteering for an lgbtq charity but finding it quite hard to find opportu
47,1065251481069240320,2018-11-21 14:31:59,@cancer_living beautiful blue sky xf0 x9f x98 x80
48,1065251274868822016,2018-11-21 14:31:09,rt @clicsiobhan move over elton the most powerful christmas advert this year #kidsanta https://t.co/kal8vqzm4h'
49,1065250205803651073,2018-11-21 14:26:55,@rachael_penny @marionpfallon those brown envelopes just keep coming as well i feel sick when they come through the door too xf0 x9f x92 x95
50,1065246691455057921,2018-11-21 14:12:57,@caron_1_1 oh this sounds like an utter shit sandwich much love lady xf0 x9f x92 x95
51,1065246405193842688,2018-11-21 14:11:48,@clic_sargent @josanne_r thank you i hope that by being a walking talking real life childhood cancer survivor i c https://t.co/xxfpi7nkbk'
52,1065243771888115717,2018-11-21 14:01:21,very excited to have met with @josanne_r today to get the ball rolling for my volunteer role with @clic_sargent to https://t.co/i14tepkdse'
53,1065240859531198464,2018-11-21 13:49:46,rt @schofieldrosie spent xc2 xa351 on train fare to come to parliament today to speak to @alanwhiteheadmp about @thercn s #fundourfuture campaig
54,1065239781037228032,2018-11-21 13:45:29,@bcowdin34 exactly we have the option to end an animal's suffering what makes us any different
55,1065192362039812096,2018-11-21 10:37:04,rt @franklinsays is there anything more british than this policeman knocking on number 10 to let the cat in https://t.co/spoqkmwi14'
56,1065192018924711937,2018-11-21 10:35:42,the next time i'm told to be thankful my cancer is gone they'll know about the shit sandwich i eat everyday https://t.co/ygrshenwdx
57,1065191617223630848,2018-11-21 10:34:06,@abcdiagnosis @welliesnseaweed great read the next time someone tells me look on the bright side at least your c https://t.co/ewa14b6zik
58,1065188174228570112,2018-11-21 10:20:25,@cancer_living i watched it last night very very well done incredibly moving and it showed all sides of the argum https://t.co/has7dxvmcp'
59,1065187092421115904,2018-11-21 10:16:07,rt @juliawr64346191 eternally grateful to @clic_sargent for tirelessly spreading the word about emotional and financial costs for familie
60,1064997346017255431,2018-11-20 21:42:08,rt @ggbyrne clocked this on facebook bleak personally would love to see an end to the notion that we nurses should take pride in holding
61,1064995831089176577,2018-11-20 21:36:07,@andreasiodmok it is very well done watching my step father die a long drawn out death last year changed my perspective tissues needed xf0 x9f x91 x8d
62,1064995372639182853,2018-11-20 21:34:18,rt @andreasiodmok facing death as a teenager as we did changes your perspective on life for sure will watch with interest https://t.co...'
63,1064990394851753985,2018-11-20 21:14:31,regardless of where you sit with assisted dying i urge you to watch louis theroux altered states choosing death a https://t.co/2zakimz5tg'
64,1064830631471955969,2018-11-20 10:39:40,rt @badassbaglady great to see #cancerrehab on @bbcbreakfast clapping nmore needs to be done for complex patients who want to exercise but don't k
65,1064766197760225280,2018-11-20 06:23:38,rt @warriorteesuk all things glittery have landed on the website this evening and you can get 1 item half price with the code buy 1get1half
66,1064579945924632578,2018-11-19 18:03:32,@ladyjulie7 @campaignkate that sounds like hell cancer and hell pass the cake xf0 x9f x98 x8d
67,1064574260620996613,2018-11-19 17:40:57,rt @clic_sargent thanks to you we were able to support 7 010 children and young people with cancer and their families last year we could
68,1064573958253617152,2018-11-19 17:39:45,@pfsjerusalem @bankofpalestine @uicc @christheeagle1 @youngleonie54 @omar_gaza happy 2nd birthday ladies xf0 x9f x92 x95
69,1064572749077757953,2018-11-19 17:34:56,rt @campaignkate patient just told me they d cut out all sugar because it feeds their cancer as i explained to them no it doesn t
70,1064539419762454528,2018-11-19 15:22:30,@krispob 30 years for me next year a fuck off great party will happen xf0 x9f x91 x8c
71,1064538819821793280,2018-11-19 15:20:07,@campaignkate thank you for everything you do you're a very special lady xf0 x9f x92 x95
72,1064538510571507713,2018-11-19 15:18:53,rt @campaignkate i recently had a desperately sad case of a young woman with breast cancer that i knew was in the last stages of her life
73,1064503570865762306,2018-11-19 13:00:03,@mattpez ooooh good call i'll check that now as i think i had that set up never had any of these problems in 10 y https://t.co/1zyxrpbfoc
74,1064500248687636481,2018-11-19 12:46:51,woke up at 2am checked time on phone phone is dead thanks phone for deciding to completely die on me after 3 mon https://t.co/czoxhcbthg'
75,1064499679168274432,2018-11-19 12:44:35,rt @kateleeceo i can't believe we only launched this 5 days ago so much fantastic support offered to help crack this problem already t
76,1064496733755985921,2018-11-19 12:32:53,@ladyjulie7 @big_british what a beautiful idea julie as always the way you're dealing with this is incredible you https://t.co/fchtsko41t
77,1064129799617216513,2018-11-18 12:14:49,rt @sean_c_ralph check out the new version of prostate facts for gay amp bisexual men now called prostate cancer investigations amp treatme
78,1064129346959540224,2018-11-18 12:13:01,@pfsjerusalem @hildehih @finpalestine @swedeninjeru @menagainstcncr @levantina_ @shawajason what a great idea it m https://t.co/b6rsbnmkuw'
79,1064110876528189440,2018-11-18 10:59:37,rt @katecollinsuk how awesome is this xf0 x9f x91 x87 https://t.co/keulpxscbm'
80,1063938484078108672,2018-11-17 23:34:36,rt @triggerdavid hi roy as an ardent collector of unusual coins you should keep an eye open for these brexit 50p coins n @roylilley https
81,1063938122835263488,2018-11-17 23:33:10,@dale23rice this is normal in the uk blue badge shaming is rife it's what made me scared to use mine as someone d https://t.co/3seiwyloiv
82,1063937574211866625,2018-11-17 23:30:59,this is exactly why i took months to be brave enough to use my badge my blue badge enables me to do what most peop https://t.co/hc9uxkwggt'
83,1063936989647523840,2018-11-17 23:28:39,had a visit from an old friend tonight she told me about how her two yr old girl had to have her tonsils out she https://t.co/bcwlvg6yzj'
84,1063931686050824192,2018-11-17 23:07:35,rt @canceronboard how many times does this need saying n nnot all disabilities are visible https://t.co/9tz2egd1s0'
85,1063931428625371136,2018-11-17 23:06:34,@snbotulism https://t.co/qt4rgsmzkz'
86,1063860295507021826,2018-11-17 18:23:54,rt @ladyjulie7 what we aren't forgetting that melanoma kills people right are these really comparable conditions perhaps some people
87,1063819976061173760,2018-11-17 15:43:41,@dale23rice nothings changed look at me look at me xf0 x9f x98 x82 xf0 x9f x98 x82
88,1063819874689064960,2018-11-17 15:43:17,@thecancerchrons dem rolls are pudgy alright xf0 x9f x98 x82
89,1063819753930788864,2018-11-17 15:42:48,@mrmills1972 still can't believe i did it i couldn't set foot in the place a year ago xf0 x9f x98 x81
90,1063781769688829953,2018-11-17 13:11:52,rt @bowelcancerman my amazing friends andy tony mick amp richard are joining me in growing beards for xe2 x81 xa6 @bowelcanceruk xe2 x81 xa9 #decembeard fundra
91,1063781699501334530,2018-11-17 13:11:35,@cottingtonn isn't it my mum was a sister and did a lot of training nurses she obviously got good use out of me https://t.co/bhczqmncwr
92,1063763439103954944,2018-11-17 11:59:02,@coldethyl2 hadn't even thought of that wow
93,1063740450849337344,2018-11-17 10:27:41,nurses don't say i never do anything to help you guys this was me helping out some students with learning how to https://t.co/8cprxok8zz
94,1063738206468755456,2018-11-17 10:18:46,@campaignkate uh oh even super heroes need to put their cape down occasionally rest up lovely and get better soon xf0 x9f x98 x98
95,1063730882018717696,2018-11-17 09:49:40,rt @juliearmoogum poster up the experience of chronic pain in adult cancer survivors #ukons2018 https://t.co/zalmwtagj6'
96,1063730867099582464,2018-11-17 09:49:36,@juliearmoogum @lesleylesleys fantastic to see this awareness xf0 x9f x92 xaa
97,1063730161881878528,2018-11-17 09:46:48,rt @mrkennethclarke i've been sat up in bed for hours whisky on the bedside table soft jazz playing in the background trying to think i
98,1063529690571464704,2018-11-16 20:30:12,@cerianjenkins https://t.co/chefoyxgqf'
99,1063529195576397824,2018-11-16 20:28:14,@thecancercoward thanks lovely have a fab weekend xf0 x9f x98 x98
100,1063529075250212864,2018-11-16 20:27:45,@badassbaglady https://t.co/2evrplfdbc'
101,1063528914612600833,2018-11-16 20:27:07,@kathyaugustdbe strength xf0 x9f x92 xaa xf0 x9f x92 x95 https://t.co/mnabyiddg9'
102,1063528680574631936,2018-11-16 20:26:11,@katecollinsuk that means so much to me thank you for your continued support xf0 x9f x98 x98 xf0 x9f x92 x95 xf0 x9f x92 xaa
103,1063476730575429633,2018-11-16 16:59:45,today is a big moment i went to the dentist and had a scale and polish i am ridiculously proud right now xf0 x9f x92 xaa xf0 x9f x92 x95
104,1063473294136025088,2018-11-16 16:46:06,rt @big_british #imwithnoel xe2 x9d xa4 xef xb8 x8f https://t.co/x471inaran'
105,1063473031278931970,2018-11-16 16:45:03,@katecollinsuk @thecancerchrons @badassbaglady thanks kate xf0 x9f x98 x81
106,1063422923720089601,2018-11-16 13:25:57,rt @badassbaglady great blog post from @thesaltiestcow nthanks for sharing your story with us xf0 x9f x92 xaa xf0 x9f x92 x95 and as for the beeb it's totally their l
107,1063422885602230277,2018-11-16 13:25:48,@badassbaglady @thecancerchrons hahahaha we're not worthy xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 remember next time cake
108,1063411472854847488,2018-11-16 12:40:27,rt @liz_oriordan just discovered xe2 x81 xa6 @buttress_snatch xe2 x81 xa9 who will recreate your favourite pre-cancer bra of you have a uniboob and want to stay
109,1063411399911723008,2018-11-16 12:40:09,rt @lesleylesleys follow #erasuk8 today conference on prehabilitation in cancer #prehab4cancer #ahpcancer #livingwithandbeyondcancer htt
110,1063411373986775040,2018-11-16 12:40:03,rt @anitaleto i want the choice over my death i don't want to leave my family with traumatic memories of me wasting away in a bed either
111,1063397258031497217,2018-11-16 11:43:57,meet doris she's beautiful xf0 x9f x92 x95 i found her at the local auction and fell in love instantly it's a jones model but t https://t.co/eq4cm5hyvw
112,1063394729600135168,2018-11-16 11:33:55,she's right you know i did all that shit i need a holiday xf0 x9f x98 x82 https://t.co/ivipsnb64x
113,1063390642871681024,2018-11-16 11:17:40,the last two weeks have been exhausting yet wonderful thank you @thecancerchrons and @badassbaglady for the wonder https://t.co/wwvg7ysoia'
114,1063381298348212224,2018-11-16 10:40:32,@thecancercoward love that xf0 x9f x92 x95
115,1063381140415934464,2018-11-16 10:39:55,rt @pfsjerusalem a #cancer diagnosis in #3rd_world countries is particularly difficult so many barriers challenges read this to know m
116,1063023757978157056,2018-11-15 10:59:48,just had my first acupuncture session i'm going for good results xf0 x9f x98 x81
117,1063022657996840961,2018-11-15 10:55:26,@stuhicks4 if i was there i'd share my bottle with you xf0 x9f x98 x98 gotta keep my friends medicated xf0 x9f x98 x82
118,1062834606360182784,2018-11-14 22:28:11,@cancerandme_ i have it from a delayed radiation toxicity and yeah it hurts like toothache of my bones as well as https://t.co/6wih5xcema'
119,1062797465378799616,2018-11-14 20:00:36,the pleasure was mine next time we need cake xf0 x9f x92 x95 https://t.co/pkdzxk3okd'
120,1062726868296720384,2018-11-14 15:20:04,rt @noel_conway it is four years to the day when i was diagnosed with mnd and given 6 to 18 months to live i have exceeded i that prognos
121,1062650990694985728,2018-11-14 10:18:33,rt @lobke_marsden shouldn't every day be #worldkindnessday xf0 x9f x92 x9b
122,1062650928493461505,2018-11-14 10:18:19,@natashalipman what people don't think about it that our chronic health doesn't stop when we get other things i re https://t.co/kljjz00xpu
123,1062646251521331200,2018-11-14 09:59:44,rt @feedlefi radiotherapy train has arrived at its destination https://t.co/pyyphebuh3'
124,1062645507061960704,2018-11-14 09:56:46,rt @lesleylesleys #trusteesweek very proud to be a trustee of @prda_uk a tiny but powerful charity seeking to improve the lives of peopl
125,1062640389901959168,2018-11-14 09:36:26,@badassbaglady don't be silly i'd rather leave early and be relaxed for my appointment and i've got something for https://t.co/e2grr32bav
126,1062635961954328576,2018-11-14 09:18:50,rt @cancer_pal we've just voted for this fantastic charity have you voted yet https://t.co/xgnnig71hp'
127,1062635830903271425,2018-11-14 09:18:19,rt @warriorteesuk we're only on tv again well our clothing worn by the lovely @olivia__5 xf0 x9f x98 x8d xf0 x9f x98 x8d xe2 x99 xa5 xef xb8 x8f n n #asseenontv #mentalhealth #mentalhealthawa
128,1062635779485253632,2018-11-14 09:18:07,@badassbaglady when they kick in it'll be fine but at this very moment my back is screaming xf0 x9f x98 xb1
129,1062635544960733190,2018-11-14 09:17:11,@garyscribbler heard you on radio humberside i got all excited ahhhhh i know him well i follow him on twitter
130,1062634938376298496,2018-11-14 09:14:46,@cerianjenkins https://t.co/dp2tyizxac'
131,1062634702098624512,2018-11-14 09:13:50,rt @warriorteesuk today only if you use the code asseenontv you can get yourself 20 off this sweatshirt and the limited edition version t
132,1062634610645962753,2018-11-14 09:13:28,woken up with my entire middle back on fire i've got to drive to leeds today today will be interesting taking al https://t.co/ggr9sdg8im
133,1062633162168324096,2018-11-14 09:07:43,rt @libbyautism looking at me you may not know i have #autism sometimes i need to use disabled facilities amp have had judgement on #world
134,1062632478102446080,2018-11-14 09:05:00,@lovlykatielumps xf0 x9f x92 x95 xf0 x9f x92 x95
135,1062348933291278337,2018-11-13 14:18:17,rt @leeds_childrens stan lee's comic heroes have inspired generations and helped our young patients to find their inner strength and deter
136,1062348723190185984,2018-11-13 14:17:27,a fantastic piece that really hits home how a cancer diagnosis can absolutely pull the ground from under your feet https://t.co/oui4aoxxpg'
137,1062315319069421568,2018-11-13 12:04:43,rt @momenulhaque if you can spare a minute to vote for @yoursimpal will mean a lot they offer a life line to those affected by cancer pov
138,1062313971015925761,2018-11-13 11:59:22,rt @pfsjerusalem @thesaltiestcow @bsbreastcancer @hildehih @finpalestine @swedeninjeru @norwaypalestine @ismpalestine @dcipalestine @ochao
139,1062300946074615808,2018-11-13 11:07:36,@covertqt @garthbrooks i remember reading this story in the uk papers it was you that's fab as i loved the story when i saw it xf0 x9f x98 x8d
140,1062300494247460864,2018-11-13 11:05:49,rt @agirlcalledlina i would like to report a crime pig flavoured water is not acceptable https://t.co/bwdknqabis'
141,1062300440694611968,2018-11-13 11:05:36,rt @coleyworld every once in a while i have a student who has never seen snow when we have our first snowfall i always let them go outsi
142,1062299460523429888,2018-11-13 11:01:42,rt @blairpapworth could you imagine life without your phone could you imagine living with #cancer amp having no phone how about being #hom
143,1062298749685456901,2018-11-13 10:58:53,@badassbaglady oh and i'm pretty sure to a lot of gp's complex patient means difficult stubborn and think they kno https://t.co/jljd8xlmlm
144,1062297477804630016,2018-11-13 10:53:49,@pfsjerusalem @bsbreastcancer @hildehih @finpalestine @swedeninjeru @norwaypalestine @ismpalestine @dcipalestine https://t.co/7tv0kmt9wz'
145,1062297216646287361,2018-11-13 10:52:47,rt @pfsjerusalem @bsbreastcancer @hildehih @finpalestine @swedeninjeru @norwaypalestine @ismpalestine @dcipalestine @ochaopt @alarabiya_en
146,1062297118696751105,2018-11-13 10:52:24,rt @pfsjerusalem celebrating 2 yrs at our #palliativecare day centre #hebron on 19 11 2018 join us n @hildehih @finpalestine @swedeninjer
147,1062296938756956160,2018-11-13 10:51:41,@badassbaglady that's the worst you spend the first five minutes trying to get your history across in the simplest https://t.co/cbyxwjvbgm
148,1062293659448696834,2018-11-13 10:38:39,rt @garyscribbler sometimes the word legend is justified thank you stan x #doodleaday https://t.co/jbzqzfdtwb'
149,1062293524945756160,2018-11-13 10:38:07,@puncroaker my favourite pin is my happy hen pin from ben's range love his stuff
150,1062293218493194240,2018-11-13 10:36:54,rt @puncroaker i love the way ben uses this thing you might too x https://t.co/guoimz2zdv'
151,1062293172452290561,2018-11-13 10:36:43,rt @paulmgathercole read a tweet from @emctrust and you know it's going to be open-hearted and positive reaching and supporting 900 youn
152,1062292627607953408,2018-11-13 10:34:33,rt @campaignkate morning all shall we get breast cancer patients in cheshire the best drugs today yes i think so too coffee drunk
153,1062292511564197889,2018-11-13 10:34:05,@badassbaglady common sense amp complex patients don't seem to go together xf0 x9f x98 x81
154,1062291911371878400,2018-11-13 10:31:42,@thecancercoward it will be i'm sure of it xf0 x9f x92 x95
155,1062291805637656576,2018-11-13 10:31:17,@therockinr13 me too i feel like i've finally got the help i need xf0 x9f x92 x95 xf0 x9f x92 x95
156,1062291472815452161,2018-11-13 10:29:58,@thecancercoward totally get this that's exactly how i feel xf0 x9f x92 x95
157,1061999226748628993,2018-11-12 15:08:41,rt @clic_sargent we are on a mission to find out how we can reach every young cancer patient who needs us if you are a young person with
158,1061989475251900418,2018-11-12 14:29:56,rt @mission_rem so thrilled we're in the @telegraph today https://t.co/ghmkvgkods
159,1061968194452316162,2018-11-12 13:05:22,rt @hussainshouse convinced most content consumption is done on the toilet
160,1061951281139474432,2018-11-12 11:58:10,rt @gogmum #longterm #followup after #cancer #treatment is so important for the #patient and for #oncologist to #learn #sbcandm https://t....'
161,1061946893977165824,2018-11-12 11:40:44,this week finally this week i'm going to leeds to the long term follow up clinic for paediatric cancer survivors https://t.co/qxdtc0q9uv
162,1061938683325095937,2018-11-12 11:08:06,rt @rtapps25 xf0 x9f x93 xa2call to action xf0 x9f x93 xa2 please rt @clic_sargent latest research and help us understand how we can support almost a third of young p
163,1061938464386662402,2018-11-12 11:07:14,rt @clic_sargent brand new clic sargent research our what about me report shows that almost a third of young cancer patients are mi
164,1061938165202722817,2018-11-12 11:06:03,how have i only just found out about @hullscrapstore xf0 x9f x98 xb1 xf0 x9f x98 xb1 looks like a crafter's heaven i know where i'm going today xf0 x9f x98 x8d
165,1061937258436194304,2018-11-12 11:02:26,@big_british @campaignkate i get that but i'm sure my legs were bad before i started taking it it all blurs into one these days xf0 x9f x98 x82 xf0 x9f x98 x82
166,1061937002814324738,2018-11-12 11:01:25,rt @_1aura thudding along a dusty towpath breathless and sweaty i looked down at my own feet clad in battered trainers and felt eupho
167,1061932358167879680,2018-11-12 10:42:58,rt @paulmgathercole @thesaltiestcow @clic_sargent thank you getting in touch @thesaltiestcow xf0 x9f x91 x8b personal stories like your own validate our
168,1061932314282901504,2018-11-12 10:42:48,@paulmgathercole @clic_sargent that's my mission really if i can share how i fell through the gaps it might plug t https://t.co/ij8pwhu9tk
169,1061931520158588929,2018-11-12 10:39:38,@dale23rice @thecancerchrons does that mean i'm positively ancient my mum turns 74 this year xf0 x9f x98 x82
170,1061931175126728704,2018-11-12 10:38:16,@adamtheofilatos not seen it yet is it really that good might chuck it on tonight if it's a corker xf0 x9f x98 x81
171,1061929186938499072,2018-11-12 10:30:22,@campaignkate i have gabapentin for daytime and amitriptyline for night the amitriptyline is great for night-time https://t.co/kmn3nx5g4w'
172,1061927864914849792,2018-11-12 10:25:07,rt @cerianjenkins any of my lymphomies out there who qualify for this do give it some thought @lymphomaaction do great work https://t....'
173,1061927742193745920,2018-11-12 10:24:38,@feedlefi thank you for sharing it was really well written and made me think about how i treat you amp others in you https://t.co/tp7e2emm8h'
174,1061927344993120261,2018-11-12 10:23:03,rt @feedlefi for anyone wondering what it's like to have incurable terminal cancer read this it's hilarious and so so accurate i won't
175,1061925686762463232,2018-11-12 10:16:28,@paulmgathercole @clic_sargent you must have been hearing my shouts over the years but what about me i used to fe https://t.co/nksdwjdek3'
176,1061925325666508801,2018-11-12 10:15:01,rt @paulmgathercole age-appropriate specialist care and support should be a right of nevery child or young person diagnosed with cancer
177,1061567579569954816,2018-11-11 10:33:28,rt @badassbaglady please don't get me wrong i'm absolutely pro radiotherapy however i struggle with radiotherapy is not invasive yes
178,1061558823255707649,2018-11-11 09:58:40,rt @thedollyrots being nice is underrated and also super awesome
179,1061558806663098368,2018-11-11 09:58:36,rt @drjessmorgan this is the challenge of children's cancer celebrating amp sharing in the wonderfullness of all the progress that has been m
180,1061558596247412736,2018-11-11 09:57:46,rt @warriorteesuk new loungewear sets available on my website perfect for them cosy eves in while having a bit of selfcare with a face ma
181,1061558361181818881,2018-11-11 09:56:50,@thecancerchrons happy birthday to the coolest momma out xf0 x9f x92 x95 xf0 x9f x92 x95
182,1061558124954480641,2018-11-11 09:55:54,rt @bowelcancerman at the @bowelcanceruk supporters conference based on the sample of attendees it seems that really lovely people get
183,1061557746686984193,2018-11-11 09:54:24,@welliesnseaweed it's so debilitating xf0 x9f x92 x95
184,1061348476557160448,2018-11-10 20:02:50,@mcghiesarah it was tom's duvet from the last month's of his illness so hopefully turning something sad into something nice xf0 x9f x92 x95
185,1061325084189749249,2018-11-10 18:29:53,@joroweauthor thank you just hope it works out as well in reality as in my head he had a brain disorder similar t https://t.co/tm4am4nkfi'
186,1061324397217308672,2018-11-10 18:27:09,@thecancercoward and thank you for always being a support to me i know when i'm low you are around to make me smile thank you xf0 x9f x98 x98
187,1061324146880188416,2018-11-10 18:26:09,@thecancercoward i like doing things for free turning things into different items there's something so satisfying https://t.co/7anrf7affx
188,1061323651549745152,2018-11-10 18:24:11,@thecancercoward thank you my lovely i think sometimes you have to just get it out there and move on i'm apprecia https://t.co/bl0kucmf3q
189,1061322764546650112,2018-11-10 18:20:40,@big_british sorry your week has been rubbish much love and here's to a bright and cheery monday xf0 x9f x92 x95
190,1061299906504286209,2018-11-10 16:49:50,so in normal liz style i've gone from not understanding how my sewing machine works to making a patchwork quilt in https://t.co/bmdtpbozba
191,1061298970180362240,2018-11-10 16:46:07,@roylilley @littlebirdyy sometimes it's the most unexpected and cheapest purchases that can be keepers thank you for sharing
192,1061298575903281152,2018-11-10 16:44:33,this is beautiful xf0 x9f x92 x95 https://t.co/dyezefl3kj'
193,1061218021400891393,2018-11-10 11:24:27,@ithaqua5 @runawaygirl248 that is beautiful she's a fabulous lady who inspires me and many others xf0 x9f x92 x95
194,1061216485962629120,2018-11-10 11:18:21,@roylilley @littlebirdyy that is incredible beautiful xf0 x9f x92 x95
195,1061212855347888128,2018-11-10 11:03:55,@runawaygirl248 @ithaqua5 from your posts he seems like a total rock you've got a keeper there xf0 x9f x92 x95 xf0 x9f x92 xaa
196,1061212622517911552,2018-11-10 11:03:00,@campaignkate i noticed the same the other day i'm sure i've had to refollow a few accounts xf0 x9f xa4 xb7
197,1061207991599464448,2018-11-10 10:44:36,just one of those days where i look at my big box full of tablets and think this is it now this is my life i nev https://t.co/kehmcazt8x'
